time,open,high,low,close,volume,time,RSI
2018-06-07,25192.1406,25326.0898,25164.4805,25241.4102,357680000,2018-06-07,70.5997
2018-06-06,24854.1406,25146.4609,24854.1406,25146.3906,316090000,2018-06-06,59.0788
2018-06-05,24820.1191,24838.7793,24710.8203,24799.9805,306340000,2018-06-05,57.6160
2018-06-04,24727.5508,24859.3691,24722.1406,24813.6895,340400000,2018-06-04,53.6735
2018-06-01,24542.0898,24673.5996,24542.0898,24635.2109,315710000,2018-06-01,44.6471
2018-05-31,24620.7891,24620.7891,24352.1504,24415.8398,429740000,2018-05-31,48.1290
2018-05-30,24467.8301,24714.4805,24459.0898,24667.7793,324870000,2018-05-30,40.1975
2018-05-29,24606.5898,24635.1797,24247.8398,24361.4492,395810000,2018-05-29,45.7504
2018-05-25,24781.2891,24824.2207,24687.8105,24753.0898,257210000,2018-05-25,53.9625
2018-05-24,24877.3594,24877.3594,24605.9004,24811.7598,347050000,2018-05-24,59.0638
2018-05-23,24757.7109,24889.4609,24667.1191,24886.8105,399610000,2018-05-23,54.3623
2018-05-22,25047.5508,25064.9902,24812.0605,24834.4102,288200000,2018-05-22,71.8546
2018-05-21,24883.0605,25086.4902,24883.0605,25013.2891,308920000,2018-05-21,66.5021
2018-05-18,24707.7207,24774.9707,24664.8691,24715.0898,269700000,2018-05-18,59.2791
2018-05-17,24752.4004,24839.4902,24639.4004,24713.9805,314650000,2018-05-17,62.2730
2018-05-16,24722.3203,24801.1895,24672.7891,24768.9297,280810000,2018-05-16,61.1161
2018-05-15,24809.5508,24809.5508,24629.3906,24706.4102,301900000,2018-05-15,66.2727
2018-05-14,24879.3691,24994.1895,24862.5195,24899.4102,282860000,2018-05-14,70.4347
2018-05-11,24758.6406,24868.6504,24717.5000,24831.1699,274150000,2018-05-11,67.3304
2018-05-10,24591.6602,24794.9902,24575.9102,24739.5293,304210000,2018-05-10,62.5748
2018-05-09,24399.1797,24586.4805,24323.8691,24542.5391,361580000,2018-05-09,56.1345
2018-05-08,24341.3496,24412.3398,24198.3398,24360.2109,344940000,2018-05-08,54.0560
2018-05-07,24317.6602,24479.4492,24263.4199,24357.3203,307670000,2018-05-07,53.2622
2018-05-04,23865.2207,24333.3496,23778.8691,24262.5098,329480000,2018-05-04,34.2896
2018-05-03,23836.2305,23996.1504,23531.3105,23930.1504,389240000,2018-05-03,32.7593
2018-05-02,24097.6309,24185.5195,23886.3008,23924.9805,385350000,2018-05-02,40.1337
2018-05-01,24117.2891,24117.2891,23808.1895,24099.0508,380070000,2018-05-01,40.7371
2018-04-30,24410.4102,24498.2305,24163.0801,24163.1504,416650000,2018-04-30,50.6787
2018-04-27,24342.1406,24359.3809,24194.4492,24311.1895,392810000,2018-04-27,48.0974
2018-04-26,24128.7207,24402.4609,24128.7207,24322.3398,390360000,2018-04-26,39.4255
2018-04-25,24070.1992,24146.3398,23823.0801,24083.8301,437100000,2018-04-25,36.8958
2018-04-24,24579.9395,24579.9395,23828.7305,24024.1309,468180000,2018-04-24,54.1223
2018-04-23,24488.0703,24536.8906,24328.5391,24448.6895,351030000,2018-04-23,50.4759
2018-04-20,24657.3906,24678.0703,24375.0391,24462.9395,537770000,2018-04-20,57.8970
2018-04-19,24711.3008,24762.4805,24557.0293,24664.8906,381110000,2018-04-19,60.3698
2018-04-18,24820.8496,24832.5391,24721.0898,24748.0703,302030000,2018-04-18,65.3309
2018-04-17,24681.7891,24858.9707,24681.7891,24786.6309,342410000,2018-04-17,61.8485
2018-04-16,24483.1504,24675.3594,24480.1992,24573.0391,305070000,2018-04-16,56.3711
2018-04-13,24582.8203,24646.4492,24243.7402,24360.1406,331890000,2018-04-13,60.1634
2018-04-12,24302.8203,24592.1191,24302.8203,24483.0508,336130000,2018-04-12,52.2704
2018-04-11,24274.1895,24366.5703,24150.8691,24189.4492,286360000,2018-04-11,51.4090
2018-04-10,24198.9492,24511.3496,24198.9492,24408.0000,368590000,2018-04-10,49.3053
2018-04-09,24037.5195,24373.1797,23954.8301,23979.0996,380790000,2018-04-09,44.8203
2018-04-06,24373.5996,24434.4004,23738.1992,23932.7598,395990000,2018-04-06,53.4315
2018-04-05,24313.9102,24622.2598,24313.9102,24505.2207,347790000,2018-04-05,51.9983
2018-04-04,23654.1504,24308.9609,23523.1602,24264.3008,388540000,2018-04-04,31.6551
2018-04-03,23698.3301,24044.3496,23664.3301,24033.3594,394130000,2018-04-03,32.4611
2018-04-02,24076.5996,24123.8008,23344.5195,23644.1895,509820000,2018-04-02,40.1137
2018-03-29,23949.1797,24314.3008,23928.1309,24103.1094,463550000,2018-03-29,35.6418
2018-03-28,23883.0801,24092.4707,23728.6699,23848.4199,530040000,2018-03-28,33.3839
2018-03-27,24276.6191,24446.2207,23708.7305,23857.7109,524480000,2018-03-27,40.8500
2018-03-26,23825.7402,24232.3008,23741.2207,24202.5996,479540000,2018-03-26,23.7558
2018-03-23,23995.1797,24108.4707,23509.0605,23533.1992,482550000,2018-03-23,26.2504
2018-03-22,24526.0098,24526.0098,23938.7402,23957.8906,439280000,2018-03-22,36.8609
2018-03-21,24723.4902,24977.6504,24655.4004,24682.3105,343230000,2018-03-21,42.4458
2018-03-20,24650.6406,24803.6094,24650.6406,24727.2695,342510000,2018-03-20,39.4864
2018-03-19,24893.6895,24893.6895,24453.1406,24610.9102,377990000,2018-03-19,46.4606
2018-03-16,24877.3398,25031.0000,24857.0898,24946.5098,654240000,2018-03-16,45.8981
2018-03-15,24837.2891,25053.8691,24753.2891,24873.6602,316310000,2018-03-15,44.6518
2018-03-14,25086.9707,25130.1191,24668.8301,24758.1191,356830000,2018-03-14,51.0692
2018-03-13,25257.7500,25376.4004,24947.5000,25007.0293,447880000,2018-03-13,55.8752
2018-03-12,25372.4395,25449.1504,25152.0195,25178.6094,362580000,2018-03-12,59.1460
2018-03-09,25004.8906,25336.3301,25004.8906,25335.7402,371570000,2018-03-09,51.1230
2018-03-08,24853.4102,24950.4902,24703.0508,24895.2109,327300000,2018-03-08,47.3977
2018-03-07,24758.1504,24849.6797,24535.1191,24801.3594,394070000,2018-03-07,45.0951
2018-03-06,24965.8906,24995.2402,24708.4102,24884.1191,331770000,2018-03-06,49.2052
2018-03-05,24471.3105,24961.0000,24387.1504,24874.7598,383910000,2018-03-05,37.3008
2018-03-02,24394.9102,24592.4609,24217.7598,24538.0605,437130000,2018-03-02,35.2496
2018-03-01,25024.0391,25185.3496,24442.5605,24608.9805,506280000,2018-03-01,46.1210
2018-02-28,25485.1504,25576.1504,25022.4199,25029.1992,451870000,2018-02-28,57.4925
2018-02-27,25735.7793,25800.3496,25407.8301,25410.0293,438390000,2018-02-27,65.1297
2018-02-26,25403.3496,25732.8008,25398.5605,25709.2695,473360000,2018-02-26,58.7739
2018-02-23,25050.5098,25313.9102,25028.7305,25309.9902,335420000,2018-02-23,50.3732
2018-02-22,24855.4102,25156.7207,24854.8301,24962.4805,378900000,2018-02-22,44.9455
2018-02-21,24988.0605,25267.9902,24792.9902,24797.7793,456070000,2018-02-21,48.0735
2018-02-20,25124.9102,25179.0098,24884.1895,24964.7500,421510000,2018-02-20,51.2962
2018-02-16,25165.9395,25432.4199,25149.2598,25219.3809,406730000,2018-02-16,52.2144
2018-02-15,25047.8203,25203.9492,24809.4199,25200.3691,416780000,2018-02-15,49.9579
2018-02-14,24535.8203,24925.9492,24490.3594,24893.4902,431160000,2018-02-14,39.0397
2018-02-13,24540.3301,24705.7207,24421.0293,24640.4492,374410000,2018-02-13,39.1054
2018-02-12,24337.7598,24765.1602,24290.4805,24601.2695,496610000,2018-02-12,34.7883
2018-02-09,23992.6699,24382.1406,23360.2891,24190.9004,735030000,2018-02-09,27.0827
2018-02-08,24902.3008,24903.6797,23849.2305,23860.4609,657500000,2018-02-08,37.2289
2018-02-07,24892.8691,25293.9609,24785.4395,24893.3496,504620000,2018-02-07,37.0148
2018-02-06,24085.1699,24946.2305,23778.7402,24912.7695,823940000,2018-02-06,15.3925
2018-02-05,25337.8691,25520.5293,23923.8809,24345.7500,714450000,2018-02-05,28.8181
2018-02-02,26061.7891,26061.7891,25490.6602,25520.9609,522880000,2018-02-02,51.5567
2018-02-01,26083.0391,26306.6992,26014.4395,26186.7109,410620000,2018-02-01,52.6232
2018-01-31,26268.1699,26338.0293,26050.9805,26149.3906,479130000,2018-01-31,62.4746
2018-01-30,26198.4492,26256.9902,26028.4199,26076.8906,448330000,2018-01-30,60.0075
2018-01-29,26584.2793,26608.9004,26435.3398,26439.4805,421000000,2018-01-29,88.0329
2018-01-26,26466.7402,26616.7109,26425.3496,26616.7109,477780000,2018-01-26,86.3312
2018-01-25,26313.0605,26458.2500,26259.7207,26392.7891,401390000,2018-01-25,83.6757
2018-01-24,26282.0703,26392.8008,26106.9395,26252.1191,518790000,2018-01-24,83.0962
2018-01-23,26214.8691,26246.1895,26143.9004,26210.8105,433490000,2018-01-23,81.8755
2018-01-22,26025.3203,26215.2305,25974.6504,26214.5996,431200000,2018-01-22,77.9444
2018-01-19,25987.3496,26071.7207,25942.8301,26071.7207,585000000,2018-01-19,77.0728
2018-01-18,26149.5508,26153.4199,25947.3203,26017.8105,492780000,2018-01-18,90.4307
2018-01-17,25910.7793,26130.4492,25865.0195,26115.6504,522720000,2018-01-17,87.6805
2018-01-16,25987.6191,26086.1191,25702.9902,25792.8594,606520000,2018-01-16,95.4011
2018-01-12,25638.3906,25810.4297,25633.0801,25803.1895,376390000,2018-01-12,92.9229
2018-01-11,25398.5996,25575.4199,25396.1895,25574.7305,346830000,2018-01-11,89.5348
2018-01-10,25348.1309,25404.9199,25256.9902,25369.1309,341470000,2018-01-10,88.5228
2018-01-09,25312.0508,25439.7793,25308.4102,25385.8008,333490000,2018-01-09,87.7840
2018-01-08,25308.4004,25311.9902,25235.4102,25283.0000,341390000,2018-01-08,87.7139
2018-01-05,25114.9199,25299.7891,25112.0098,25295.8691,358020000,2018-01-05,83.2653
2018-01-04,24964.8594,25105.9609,24963.2695,25075.1309,403280000,2018-01-04,77.8135
2018-01-03,24850.4492,24941.9199,24825.5508,24922.6797,456790000,2018-01-03,71.6527
2018-01-02,24809.3496,24864.1895,24741.6992,24824.0098,341130000,2018-01-02,68.9419
2017-12-29,24849.6309,24871.6602,24719.2207,24719.2207,270760000,2017-12-29,75.1009
2017-12-28,24807.2109,24839.2305,24797.1309,24837.5098,200960000,2017-12-28,72.8674
2017-12-27,24766.5195,24789.5195,24731.6797,24774.3008,225890000,2017-12-27,70.6581
2017-12-26,24715.8398,24778.1309,24708.4199,24746.2109,208290000,2017-12-26,67.8010
2017-12-22,24764.0391,24784.1504,24717.5098,24754.0605,255140000,2017-12-22,73.7795
2017-12-21,24778.2598,24850.9102,24766.2695,24782.2891,339530000,2017-12-21,75.4981
2017-12-20,24838.0898,24852.4395,24697.1094,24726.6504,341790000,2017-12-20,82.5797
2017-12-19,24834.3809,24850.1094,24715.5996,24754.7500,335330000,2017-12-19,82.4906
2017-12-18,24739.5605,24876.0703,24739.5605,24792.1992,354880000,2017-12-18,80.2289
2017-12-15,24585.7109,24688.6191,24584.4395,24651.7402,635740000,2017-12-15,75.7889
2017-12-14,24631.0098,24672.4805,24508.6602,24508.6602,314780000,2017-12-14,80.4431
2017-12-13,24525.1895,24666.0195,24518.3008,24585.4297,325280000,2017-12-13,77.6358
2017-12-12,24452.9609,24552.9707,24443.8301,24504.8008,342220000,2017-12-12,75.5388
2017-12-11,24338.1094,24389.7207,24314.7402,24386.0293,300580000,2017-12-11,71.8687
2017-12-08,24263.2598,24330.1191,24225.5000,24329.1602,293590000,2017-12-08,69.2367
2017-12-07,24116.5996,24262.8809,24101.2402,24211.4805,319060000,2017-12-07,63.3592
2017-12-06,24171.9004,24229.3496,24134.4902,24140.9102,312720000,2017-12-06,67.6218
2017-12-05,24335.0098,24349.7402,24155.2793,24180.6406,371190000,2017-12-05,81.8299
2017-12-04,24424.1094,24534.0391,24288.1895,24290.0508,424250000,2017-12-04,90.9654
2017-12-01,24305.4004,24322.0605,23921.9004,24231.5898,417910000,2017-12-01,89.6137
2017-11-30,24013.8008,24327.8203,24013.8008,24272.3496,488200000,2017-11-30,84.6902
2017-11-29,23883.2598,23959.7598,23872.5898,23940.6797,401410000,2017-11-29,81.1992
2017-11-28,23625.1895,23849.6094,23617.1094,23836.7109,319240000,2017-11-28,68.9529
2017-11-27,23552.8594,23638.9199,23545.0195,23580.7793,296320000,2017-11-27,63.0506
2017-11-24,23552.7500,23599.1797,23551.5898,23557.9902,118610000,2017-11-24,63.0413
2017-11-22,23597.2402,23605.7695,23507.6094,23526.1797,268760000,2017-11-22,69.2420
2017-11-21,23500.1504,23617.8008,23500.1504,23590.8301,329650000,2017-11-21,62.1292
2017-11-20,23370.7109,23456.8809,23360.5801,23430.3301,315330000,2017-11-20,48.1390
2017-11-17,23433.7695,23433.7695,23356.0098,23358.2402,386000000,2017-11-17,57.1364
2017-11-16,23365.3398,23492.1895,23365.3398,23458.3594,402020000,2017-11-16,47.8879
2017-11-15,23334.5898,23344.9902,23242.7500,23271.2793,404300000,2017-11-15,43.0570
2017-11-14,23388.4004,23414.0801,23271.5703,23409.4707,561330000,2017-11-14,50.1798
2017-11-13,23367.4707,23461.6797,23343.3398,23439.6992,491260000,2017-11-13,47.2076
2017-11-10,23432.7109,23452.1992,23392.9609,23422.2109,351280000,2017-11-10,56.3820
2017-11-09,23492.0898,23516.7402,23310.0195,23461.9395,305440000,2017-11-09,66.7062
2017-11-08,23542.5996,23575.0000,23510.5605,23563.3594,264670000,2017-11-08,77.2323
2017-11-07,23574.0293,23602.1191,23484.1895,23557.2305,285080000,2017-11-07,84.4915
2017-11-06,23533.9609,23574.8594,23520.7500,23548.4199,325190000,2017-11-06,82.6750
2017-11-03,23549.5898,23557.0605,23481.5703,23539.1895,312250000,2017-11-03,86.1176
2017-11-02,23463.2402,23531.3809,23350.9805,23516.2598,348040000,2017-11-02,82.6187
2017-11-01,23442.9004,23517.7109,23388.9102,23435.0098,361260000,2017-11-01,81.6663
2017-10-31,23369.2207,23406.3496,23334.3906,23377.2402,388050000,2017-10-31,77.8129
2017-10-30,23405.7500,23428.7500,23327.8691,23348.7402,436900000,2017-10-30,85.6196
2017-10-27,23419.1602,23449.4004,23353.1602,23434.1895,518870000,2017-10-27,88.4707
2017-10-26,23380.8906,23459.8398,23380.8906,23400.8594,370600000,2017-10-26,87.4251
2017-10-25,23431.0898,23451.5098,23251.1094,23329.4609,399560000,2017-10-25,97.5828
2017-10-24,23346.7793,23485.2500,23343.2305,23441.7598,406850000,2017-10-24,97.0851
2017-10-23,23348.9492,23368.3691,23273.9609,23273.9609,456830000,2017-10-23,97.5374
2017-10-20,23205.1797,23328.8398,23201.7793,23328.6309,474380000,2017-10-20,96.6262
2017-10-19,23107.4707,23167.2402,23052.6699,23163.0391,350400000,2017-10-19,95.6745
2017-10-18,23087.1309,23172.9297,23086.7500,23157.5996,271870000,2017-10-18,95.4402
2017-10-17,22952.4102,23002.1992,22948.2305,22997.4395,273090000,2017-10-17,93.3537
2017-10-16,22892.9199,22960.1191,22887.1191,22956.9609,247180000,2017-10-16,91.9262
2017-10-13,22876.4297,22905.3301,22855.9297,22871.7207,259560000,2017-10-13,91.4826
2017-10-12,22854.8496,22884.8203,22821.1309,22841.0098,291790000,2017-10-12,90.9106
2017-10-11,22827.6504,22872.8906,22821.6602,22872.8906,316000000,2017-10-11,90.1836
2017-10-10,22784.7598,22850.5098,22770.9902,22830.6797,319270000,2017-10-10,88.9659
2017-10-09,22779.7305,22803.3691,22739.3809,22761.0703,310770000,2017-10-09,88.8236
2017-10-06,22762.0293,22773.6699,22730.8496,22773.6699,221450000,2017-10-06,88.3616
2017-10-05,22669.0801,22777.0391,22655.1406,22775.3906,246400000,2017-10-05,85.6323
2017-10-04,22645.6699,22685.9395,22632.8008,22661.6406,235730000,2017-10-04,84.8494
2017-10-03,22564.4492,22646.3203,22562.9004,22641.6699,238830000,2017-10-03,81.8460
2017-10-02,22423.4707,22559.3809,22416.0000,22557.5996,268530000,2017-10-02,74.0261
2017-09-29,22358.4707,22405.6309,22332.9609,22405.0898,274790000,2017-09-29,68.5630
2017-09-28,22306.8301,22394.7402,22288.9707,22381.1992,263010000,2017-09-28,63.1794
2017-09-27,22330.9297,22371.0996,22254.9297,22340.7109,342900000,2017-09-27,67.9297
2017-09-26,22322.0293,22369.3496,22279.5195,22284.3203,285990000,2017-09-26,67.1311
2017-09-25,22320.4707,22359.8809,22219.1094,22296.0898,332430000,2017-09-25,67.0052
2017-09-22,22334.0703,22364.3105,22299.5801,22349.5898,297140000,2017-09-22,69.0237
2017-09-21,22414.0195,22419.5098,22356.5508,22359.2305,287390000,2017-09-21,81.6810
2017-09-20,22351.3809,22413.2598,22314.6797,22412.5898,334560000,2017-09-20,79.0469
2017-09-19,22349.6992,22386.0098,22340.7109,22370.8008,295570000,2017-09-19,78.9759
2017-09-18,22297.9199,22355.6191,22283.3496,22331.3496,302740000,2017-09-18,76.8633
2017-09-15,22252.4395,22275.0195,22214.5195,22268.3398,527540000,2017-09-15,74.9269
2017-09-14,22144.9609,22216.4395,22135.2598,22203.4805,297780000,2017-09-14,69.6796
2017-09-13,22103.4707,22158.1797,22095.7891,22158.1797,291890000,2017-09-13,67.3733
2017-09-12,22090.5605,22134.5703,22087.0898,22118.8594,364580000,2017-09-12,66.6833
2017-09-11,21927.7891,22067.0996,21927.7891,22057.3691,312770000,2017-09-11,56.5448
2017-09-08,21764.4297,21846.6309,21731.1191,21797.7891,289400000,2017-09-08,40.6975
2017-09-07,21820.3809,21850.0098,21745.7109,21784.7793,333810000,2017-09-07,45.6912
2017-09-06,21815.7598,21849.2402,21794.0703,21807.6406,318760000,2017-09-06,45.2053
2017-09-05,21912.3691,21921.0898,21709.6309,21753.3105,332840000,2017-09-05,54.0515
2017-09-01,21981.7695,22038.9707,21974.9102,21987.5605,256240000,2017-09-01,61.6324
2017-08-31,21936.0098,21985.7598,21910.5000,21948.0996,376790000,2017-08-31,58.2544
2017-08-30,21859.7598,21914.2598,21839.4707,21892.4297,242840000,2017-08-30,52.1064
2017-08-29,21718.0000,21879.2207,21673.5801,21865.3691,227340000,2017-08-29,37.0173
2017-08-28,21832.5000,21861.4902,21767.9395,21808.4004,218740000,2017-08-28,47.6207
2017-08-25,21819.0801,21906.8594,21812.8105,21813.6699,217570000,2017-08-25,46.0354
2017-08-24,21839.9004,21870.1094,21765.8203,21783.4004,228480000,2017-08-24,48.0078
2017-08-23,21850.2695,21866.6602,21808.3906,21812.0898,234810000,2017-08-23,48.9212
2017-08-22,21739.7793,21912.8301,21738.1309,21899.8906,244980000,2017-08-22,37.9060
2017-08-21,21671.3594,21718.7402,21600.3398,21703.7500,277880000,2017-08-21,29.6904
2017-08-18,21724.8809,21793.3496,21641.6309,21674.5098,309070000,2017-08-18,32.6470
2017-08-17,21984.7402,21984.7402,21750.3203,21750.7305,311030000,2017-08-17,56.5846
2017-08-16,22031.9297,22085.7109,22002.4707,22024.8691,264920000,2017-08-16,64.0465
2017-08-15,22029.9102,22038.9199,21971.4805,21998.9902,269070000,2017-08-15,63.8681
2017-08-14,21945.6406,22019.2305,21945.6406,21993.7109,235030000,2017-08-14,55.8725
2017-08-11,21883.3203,21911.0898,21842.7402,21858.3203,237790000,2017-08-11,48.4976
2017-08-10,21988.1992,21988.1992,21843.9395,21844.0098,303310000,2017-08-10,64.3290
2017-08-09,22022.3398,22057.1895,21996.6895,22048.6992,277800000,2017-08-09,70.9235
2017-08-08,22095.1406,22179.1094,22057.2891,22085.3398,262000000,2017-08-08,87.6975
2017-08-07,22100.1992,22121.1504,22081.9707,22118.4199,213010000,2017-08-07,88.9769
2017-08-04,22058.3906,22092.8105,22024.6406,22092.8105,253640000,2017-08-04,87.6767
2017-08-03,22007.5801,22044.8496,21991.3203,22026.0996,278730000,2017-08-03,85.9093
2017-08-02,22004.3594,22036.0996,21967.4609,22016.2402,336820000,2017-08-02,85.7963
2017-08-01,21961.4199,21990.9609,21940.8105,21963.9199,328410000,2017-08-01,84.3307
2017-07-31,21863.3906,21929.8008,21861.7109,21891.1191,307610000,2017-07-31,80.2620
2017-07-28,21787.5098,21841.1797,21756.1191,21830.3105,285630000,2017-07-28,76.0499
2017-07-27,21717.4199,21798.4707,21687.8496,21796.5508,407320000,2017-07-27,71.0583
2017-07-26,21690.3809,21742.6992,21683.2891,21711.0098,278240000,2017-07-26,68.8681
2017-07-25,21638.5605,21670.6191,21577.3691,21613.4297,304300000,2017-07-25,64.3430
2017-07-24,21577.7793,21577.7793,21496.1309,21513.1699,284080000,2017-07-24,58.0912
2017-07-21,21591.7207,21592.6094,21503.7793,21580.0703,362830000,2017-07-21,60.2099
2017-07-20,21641.5391,21661.9102,21576.9609,21611.7793,313950000,2017-07-20,67.9600
2017-07-19,21569.2500,21640.7500,21565.8398,21640.7500,253040000,2017-07-19,61.7008
2017-07-18,21589.9395,21589.9395,21471.1406,21574.7305,251110000,2017-07-18,64.8746
2017-07-17,21633.9707,21661.8105,21617.6602,21629.7207,244780000,2017-07-17,71.7472
2017-07-14,21532.7695,21681.5293,21521.7207,21637.7402,235590000,2017-07-14,64.0984
2017-07-13,21537.1895,21568.7207,21512.3594,21553.0898,232270000,2017-07-13,64.7685
2017-07-12,21467.9297,21580.7891,21467.9297,21532.1406,267870000,2017-07-12,58.8736
2017-07-11,21410.1699,21441.6191,21279.3008,21409.0703,247570000,2017-07-11,53.1540
2017-07-10,21381.2305,21446.3906,21371.1094,21408.5195,270340000,2017-07-10,50.1123
2017-07-07,21354.6602,21425.8203,21350.7207,21414.3398,242240000,2017-07-07,47.3668
2017-07-06,21423.9297,21433.0996,21305.3809,21320.0391,320450000,2017-07-06,54.1668
2017-07-05,21492.8301,21505.3594,21404.7598,21478.1699,273690000,2017-07-05,61.9012
2017-07-03,21392.3008,21562.7500,21391.7109,21479.2695,186810000,2017-07-03,53.4078
2017-06-30,21348.5996,21426.1191,21325.0801,21349.6309,313260000,2017-06-30,49.0908
2017-06-29,21487.3809,21487.3809,21197.0801,21287.0293,336750000,2017-06-29,66.1119
2017-06-28,21372.3594,21478.7500,21372.3594,21454.6094,271510000,2017-06-28,54.7286
2017-06-27,21411.1895,21440.5996,21310.6602,21310.6602,292170000,2017-06-27,60.7572
2017-06-26,21434.6797,21506.2109,21381.2500,21409.5508,241880000,2017-06-26,64.5192
2017-06-23,21380.9199,21421.7891,21333.8906,21394.7598,368400000,2017-06-23,59.4971
